date,commodity,index_value,pct_change,roll_mean_3,roll_std_3,upper_bound,lower_bound,anomaly
1999-10-01,meat,60.7,-4.258675078864349,62.96666666666667,2.084066537646079,65.36751131803496,60.56582201529839,False
1999-11-01,meat,61.8,1.812191103789118,61.96666666666667,1.3576941236288709,63.530730297087125,60.40260303624621,False
1999-12-01,meat,59.5,-3.7216828478964348,60.666666666666664,1.1503622617839504,61.991883992241775,59.341449341091554,False
2000-01-01,meat,60.6,1.8487394957983128,60.63333333333333,1.1503622617839537,61.95855065890845,59.308116007758215,False
2000-02-01,meat,60.9,0.4950495049504955,60.333333333333336,0.7371114795855277,61.18248575781586,59.48418090885081,False
2000-03-01,meat,62.8,3.1198686371100237,61.43333333333333,1.19303534454621,62.80771005025056,60.0589566164161,False
2000-04-01,meat,62.3,-0.79617834394905,62.0,0.9848857801811451,63.13458841876868,60.86541158123132,False
2000-05-01,meat,63.3,1.605136436597121,62.79999999999999,0.5000000000028322,63.37600000000325,62.22399999999673,False
2000-06-01,meat,63.0,-0.4739336492890933,62.86666666666667,0.5131601439474338,63.45782715249411,62.27550618083922,False
2000-07-01,meat,62.7,-0.4761904761904745,63.0,0.3000000000046435,63.34560000000535,62.65439999999465,False
2000-08-01,meat,60.3,-3.8277511961722577,62.0,1.4798648586958905,63.704804317217665,60.295195682782335,False
2000-09-01,meat,59.4,-1.492537313432829,60.800000000000004,1.7058722109241546,62.76516478698463,58.83483521301538,False
2000-10-01,meat,59.5,0.16835016835017313,59.73333333333333,0.4932882862351449,60.301601439076215,59.16506522759044,False
2000-11-01,meat,60.4,1.5126050420168013,59.76666666666667,0.5507570547317556,60.40113879371766,59.13219453961569,False
2000-12-01,meat,60.4,0.0,60.1,0.5196152422739304,60.69859675909957,59.50140324090043,False
2001-01-01,meat,58.3,-3.4768211920529812,59.699999999999996,1.2124355652996492,61.096725771225195,58.3032742287748,True
2001-02-01,meat,62.0,6.346483704974282,60.23333333333333,1.8556220879631473,62.371009978666876,58.09565668799978,False
2001-03-01,meat,64.9,4.677419354838719,61.73333333333333,3.3080709383772953,65.54423105434397,57.92243561232269,False
2001-04-01,meat,65.3,0.6163328197226425,64.06666666666666,1.800925687899408,66.14133305912678,61.992000274206546,False
2001-05-01,meat,65.6,0.45941807044409533,65.26666666666667,0.35118845843179697,65.6712357707801,64.86209756255323,False
2001-06-01,meat,63.8,-2.7439024390243816,64.89999999999999,0.9643650761005632,66.01094856766784,63.789051432332144,False
2001-07-01,meat,64.1,0.4702194357366629,64.49999999999999,0.9643650761006074,65.61094856766789,63.38905143233209,False
2001-08-01,meat,64.4,0.46801872074884177,64.10000000000001,0.30000000000437443,64.44560000000504,63.754399999994966,False
2001-09-01,meat,64.3,-0.15527950310559868,64.26666666666667,0.15275252317365556,64.44263757336272,64.09069575997061,False
2001-10-01,meat,62.4,-2.954898911353032,63.699999999999996,1.126942766959667,64.99823806753753,62.401761932462456,True
2001-11-01,meat,60.6,-2.8846153846153855,62.43333333333334,1.8502252115178612,64.56479277700191,60.30187388966476,False
2001-12-01,meat,59.2,-2.310231023102305,60.73333333333333,1.6041612554031792,62.58132709955779,58.885339567108865,False
2002-01-01,meat,59.4,0.33783783783782884,59.73333333333333,0.7571877794424221,60.605613655251,58.861053011415656,False
2002-02-01,meat,57.6,-3.0303030303030276,58.73333333333333,0.9865765724651985,59.869869544813234,57.59679712185342,False
2002-03-01,meat,60.1,4.340277777777768,59.03333333333333,1.289702808145005,60.51907096831638,57.547595698350285,False
2002-04-01,meat,57.2,-4.825291181364388,58.300000000000004,1.5716233645514255,60.110510115963244,56.489489884036765,False
2002-05-01,meat,56.2,-1.7482517482517501,57.833333333333336,2.0256686138994637,60.166903576545515,55.49976309012116,False
2002-06-01,meat,56.3,0.177935943060481,56.56666666666667,0.5507570547325291,57.20113879371854,55.9321945396148,False
2002-07-01,meat,55.9,-0.7104795737122527,56.133333333333326,0.20816659995721334,56.37314125648403,55.89352541018262,False
2002-08-01,meat,55.8,-0.17889087656529634,56.0,0.26457513111485853,56.30479055104432,55.69520944895568,False
2002-09-01,meat,55.1,-1.2544802867383464,55.599999999999994,0.43588989435927633,56.10214515830188,55.09785484169811,False
2002-10-01,meat,53.5,-2.9038112522686066,54.800000000000004,1.178982612257164,56.15818796932026,53.44181203067975,False
2002-11-01,meat,53.9,0.7476635514018559,54.166666666666664,0.8326663997893787,55.12589835922403,53.2074349741093,False
2002-12-01,meat,52.3,-2.9684601113172615,53.23333333333333,0.8326663997895103,54.19256502589084,52.27410164077581,False
2003-01-01,meat,53.9,3.0592734225621365,53.36666666666667,0.9237604307061391,54.43083868284014,52.302494650493195,False
2003-02-01,meat,55.1,2.226345083487935,53.76666666666667,1.404753833715464,55.38494308310689,52.148390250226456,False
2003-03-01,meat,55.7,1.0889292196007316,54.9,0.9165151389937154,55.95582544012076,53.844174559879235,False
2003-04-01,meat,56.7,1.795332136445249,55.833333333333336,0.8082903768682183,56.76448384748552,54.90218281918115,False
2003-05-01,meat,57.4,1.2345679012345512,56.6,0.8544003745342299,57.58426923146344,55.615730768536565,False
2003-06-01,meat,57.3,-0.17421602787456303,57.13333333333333,0.3785938897254319,57.56947349429703,56.69719317236964,False
2003-07-01,meat,61.5,7.329842931937169,58.73333333333333,2.3965252624032667,61.49413043562189,55.972536231044764,True
2003-08-01,meat,61.4,-0.1626016260162677,60.06666666666666,2.3965252624031987,62.82746376895515,57.30586956437818,False
2003-09-01,meat,63.7,3.7459283387622166,62.20000000000001,1.3000000000010998,63.69760000000127,60.70239999999875,True
2003-10-01,meat,63.6,-0.15698587127158659,62.900000000000006,1.3000000000010334,64.39760000000119,61.40239999999881,False
2003-11-01,meat,62.9,-1.1006289308176154,63.4,0.4358898943570025,63.90214515829926,62.897854841700735,False
2003-12-01,meat,62.5,-0.6359300476947549,63.0,0.5567764362853906,63.64140645460077,62.35859354539923,False
2004-01-01,meat,67.2,7.520000000000016,64.2,2.605762844159528,67.20183879647178,61.19816120352823,False
2004-02-01,meat,65.1,-3.125000000000011,64.93333333333334,2.354428451521831,67.64563490948649,62.221031757180185,False
2004-03-01,meat,67.6,3.840245775729656,66.63333333333333,1.3428824718995416,68.1803339409616,65.08633272570505,False
2004-04-01,meat,67.5,-0.14792899408283544,66.73333333333333,1.4153915830380641,68.36386443699318,65.10280222967349,False
2004-05-01,meat,67.0,-0.7407407407407418,67.36666666666666,0.32145502536874804,67.73698285589145,66.99635047744187,False
2004-06-01,meat,69.9,4.32835820895523,68.13333333333334,1.550268793898226,69.9192429839041,66.34742368276258,False
2004-07-01,meat,71.6,2.4320457796852546,69.5,2.3259406699228173,72.17948365175108,66.82051634824892,False
2004-08-01,meat,69.8,-2.5139664804469275,70.43333333333334,1.0115993936999643,71.5986958348757,69.26797083179098,False
2004-09-01,meat,70.2,0.5730659025787954,70.53333333333332,0.9451631252509353,71.6221612536224,69.44450541304424,False
2004-10-01,meat,68.2,-2.8490028490028463,69.4,1.0583005244263268,70.61916220413913,68.18083779586088,False
2004-11-01,meat,69.2,1.4662756598240456,69.2,1.0000000000005431,70.35200000000063,68.04799999999938,False
2004-12-01,meat,69.9,1.0115606936416333,69.10000000000001,0.8544003745324056,70.08426923146133,68.11573076853868,False
2005-01-01,meat,69.9,0.0,69.66666666666667,0.40414518843398767,70.13224192374263,69.20109140959072,False
2005-02-01,meat,71.1,1.716738197424883,70.30000000000001,0.6928203230281964,71.0981290121285,69.50187098787153,True
2005-03-01,meat,71.7,0.8438818565400963,70.89999999999999,0.9165151389916019,71.95582544011832,69.84417455988167,False
2005-04-01,meat,70.4,-1.8131101813110173,71.06666666666668,0.6506407098653623,71.81620476443157,70.31712856890178,False
2005-05-01,meat,72.6,3.124999999999978,71.56666666666668,1.1060440015361037,72.84082935643627,70.29250397689708,False
2005-06-01,meat,73.6,1.377410468319562,72.2,1.6370705543746529,74.0859052786396,70.3140947213604,False
